# This data file is derived from:
# Peter M. Blau, Otis Dudley Duncan, David L. Featherman, and Robert M. Hauser. 
# OCCUPATIONAL CHANGES IN A GENERATION 1962 AND 1973 [Computer File].
# Madison, WI: University of Wisconsin [producer], 1983.
# Ann Arbor, MI: Inter-university Consortium for Political and Social Research
#  [distributor], 1994.

# the first value in each row is the case number, 1 to 20,700
# missing values are encoded as NA
# scaled.weight = 0.62*weight/mean(weight) where 0.62 is the design effect
#   for the survey

# for the definitions of the other variables, see the on-line supplemental
# Chapter 26 to Fox, Applied Regression Analysis and Generalized Linear Models,
# Third Edition.

education.father ses.father education ses.first ses age race weight scaled.weight
6525 2 12 6 39 79 39 white 1.78505 0.509281832793276
6526 4 23 6 44 76 35 white 1.86309 0.53154695378775
6527 1 49 5 40 16 30 negro 1.81377 0.51747576250831
6528 4 27 4 28 6 23 white 1.69846 0.484577362945613
6529 4 37 8 80 79 41 white 1.68376 0.480383394741887
6530 2 14 2 6 27 48 white 1.71178 0.488377611685316
6531 5 13 5 22 19 46 white 1.71178 0.488377611685316
6532 6 39 5 44 79 52 white 1.72325 0.49165004810006
6533 2 79 7 23 61 45 white 1.81474 0.517752507348964
6534 NA NA 5 12 61 46 white 1.72325 0.49165004810006
6535 5 61 5 39 39 23 white 2.04144 0.582430914953365
6536 7 61 5 39 39 21 white 2.04144 0.582430914953365
6537 2 9 5 32 44 59 white 1.67907 0.479045319172127
6538 3 44 4 15 22 41 white 1.51531 0.4323239427747
6539 3 21 7 7 84 34 white 1.49276 0.425890338489393
6540 5 14 5 6 44 40 white 1.58155 0.451222477047817
6541 5 44 5 38 53 31 white 1.49276 0.425890338489393
6542 NA 14 1 6 47 57 white 1.65791 0.473008287390437
6543 6 39 5 21 32 56 white 1.59472 0.454979930193604
6544 3 31 4 15 31 46 white 1.56556 0.446660466736417
6545 2 18 5 61 78 40 white 1.58155 0.451222477047817
6546 0 14 3 14 19 64 white 1.6077 0.458683175587098
6547 3 66 6 39 65 30 white 1.50393 0.429077183716305
6548 5 71 5 19 62 56 white 1.59472 0.454979930193604
6549 7 39 5 52 51 58 white 6.78806 1.93666039489691
6550 1 14 3 18 21 44 negro 1.92057 0.547946225376197
6551 1 16 2 7 19 50 negro 1.93646 0.552479705291654
6552 5 15 5 13 13 27 negro 1.67921 0.479085261726448
6553 NA NA 4 13 44 40 negro 1.84888 0.527492784524149
6554 2 12 6 52 52 24 white 8.55036 2.43945156261299
6555 1 4 4 44 44 59 white 1.67907 0.479045319172127
6556 4 54 6 44 70 56 white 1.60671 0.458400724667255
6557 NA 12 4 64 49 53 white 1.6279 0.464446315567728
6558 2 51 5 19 10 43 white 1.62924 0.464828622873374
6559 4 50 6 7 50 42 white 1.62924 0.464828622873374
6560 2 14 3 17 19 59 white 1.62185 0.462720226613134
6561 6 21 5 12 69 37 white 1.58155 0.451222477047817
6562 0 12 3 17 27 41 white 1.58155 0.451222477047817
6563 4 60 6 40 50 21 white 2.02509 0.577766195216568
6564 3 79 8 82 82 29 white 1.48218 0.422871822598547
6565 2 14 3 17 28 46 white 1.70364 0.486055237455498
6566 3 14 3 6 15 61 white 1.6838 0.480394806900265
6567 4 22 5 22 22 48 white 1.65897 0.47331070958744
6568 5 27 3 22 22 30 white 1.49434 0.426341118745303
6569 5 45 7 82 70 37 white 1.58155 0.451222477047817
6570 5 61 4 52 52 46 white 1.65897 0.47331070958744
6571 3 79 5 44 70 49 white 1.65897 0.47331070958744
6572 3 79 6 24 9 38 white 6.39795 1.82536046728088
6573 5 61 6 39 NA 64 white 1.62015 0.46223520988209
6574 2 33 6 39 44 34 white 1.53586 0.438186939141133
6575 5 73 7 90 79 42 white 1.78202 0.508417361796181
6576 NA 19 6 39 44 44 white 7.52406 2.14664410904264
6577 3 14 3 30 34 58 white 1.67907 0.479045319172127
6578 3 34 5 24 48 23 white 2.02509 0.577766195216568
6579 5 12 5 41 50 40 white 1.47278 0.420189965379838
6580 2 27 5 41 22 43 white 1.62924 0.464828622873374
6581 5 77 5 44 44 34 white 1.49276 0.425890338489393
6582 3 13 6 44 71 46 white 1.52544 0.435214071883798
6583 3 17 3 22 18 48 white 7.00454 1.99842299603586
6584 3 NA 5 10 19 39 negro 1.85935 0.530479916979456
6585 0 14 3 20 15 48 negro 1.69795 0.4844318579263
6586 2 14 2 15 18 60 negro 2.32091 0.662164812497264
6587 3 18 6 12 11 24 negro 2.59007 0.738957226219366
6588 1 45 2 32 21 62 negro 1.32862 0.37906054658738
6589 3 22 3 21 15 39 white 2.80308 0.799729822619072
6590 0 NA 1 50 21 60 white 1.60077 0.456706019148199
6591 4 33 3 7 39 53 white 1.60388 0.457593314462048
6592 5 49 8 7 21 56 white 1.55603 0.443941520002981
6593 6 59 4 21 22 58 white 1.64168 0.468377804128772
6594 2 16 7 15 84 25 white 1.75148 0.499704178874971
6595 5 44 5 67 62 24 white 1.64537 0.469430575739095
6596 1 14 3 6 53 33 white 1.63871 0.467530451369244
6597 1 2 3 2 27 57 white 1.55603 0.443941520002981
6598 0 17 3 10 22 49 white 3.48824 0.995208683467027
6599 5 13 5 15 33 44 white 1.61678 0.461273735538787
6600 7 72 8 78 78 31 white 1.63871 0.467530451369244
6601 1 9 4 15 44 41 white 1.54875 0.441864507178278
6602 1 14 4 14 33 45 white 3.48824 0.995208683467027
6603 2 22 4 28 15 35 white 1.54012 0.439402334008336
6604 5 44 6 17 27 34 white 1.63871 0.467530451369244
6605 5 44 7 17 68 37 white 1.53849 0.438937288554453
6606 1 9 5 21 21 39 white 1.65867 0.473225118399609
6607 5 14 3 17 23 58 white 1.62657 0.464066861301677
6608 5 NA 3 3 9 57 white 1.55603 0.443941520002981
6609 6 60 6 84 19 32 white 1.68117 0.479644457486945
6610 2 22 4 9 40 34 white 1.55936 0.444891582187906
6611 1 15 6 11 44 46 white 1.63595 0.466743012441197
6612 2 23 6 22 67 45 white 1.56157 0.445522103938262
6613 3 34 5 21 50 32 white 1.68117 0.479644457486945
6614 4 14 3 6 NA 62 white 1.56237 0.445750347105812
6615 3 27 4 50 61 28 white 2.16502 0.617688778260608
6616 4 11 4 39 15 22 white 1.74032 0.496520186687652
6617 3 21 3 22 32 55 white 1.86072 0.530870783403884
6618 5 22 4 4 17 48 white 1.70699 0.487011005719612
6619 3 14 4 23 56 50 white 1.71507 0.489316261711864
6620 3 33 5 12 NA 46 white 1.71507 0.489316261711864
6621 5 44 4 12 36 35 white 1.6671 0.475630230777664
6622 6 62 6 6 44 33 white 1.68971 0.482080953300538
6623 2 16 3 16 15 57 white 1.74875 0.498925299065707
6624 3 17 5 14 44 26 white 1.84798 0.527236010960655
6625 2 3 6 6 52 39 white 1.86309 0.53154695378775
6626 2 53 7 8 65 31 white 1.58292 0.451613343472245
6627 3 44 4 44 44 46 white 1.74199 0.496996644299912
6628 8 96 7 44 78 42 white 1.86309 0.53154695378775
6629 4 NA 6 44 50 37 white 1.78505 0.509281832793276
6630 3 19 5 19 18 27 white 1.53606 0.438243999933021
6631 3 17 4 14 7 40 white 1.58155 0.451222477047817
6632 4 23 4 19 19 24 white 1.51771 0.433008672277349
6633 3 56 5 60 56 36 white 1.58155 0.451222477047817
6634 2 5 4 14 23 33 white 1.55936 0.444891582187906
6635 3 19 4 44 14 30 white 1.68212 0.47991549624841
6636 3 19 6 39 66 40 white 1.63164 0.465513352376023
6637 3 37 4 32 32 35 white 1.61678 0.461273735538787
6638 3 27 5 19 17 26 white 1.75148 0.499704178874971
6639 4 NA 2 21 16 39 white 1.54012 0.439402334008336
6640 2 NA 3 17 15 42 white 1.39151 0.397003312596382
6641 5 NA 4 14 22 45 white 1.64255 0.468626018573483
6642 8 84 8 72 84 55 white 1.68011 0.479342035289942
6643 7 90 8 62 79 44 white 1.78482 0.509216212882605
6644 2 16 4 82 69 50 white 1.80254 0.514271799043831
6645 3 12 4 6 66 48 white 1.89944 0.541917752713291
6646 4 66 6 NA 78 22 white 2.29443 0.654609963651369
6647 7 82 8 86 84 44 white 1.78482 0.509216212882605
6648 4 49 6 39 72 47 white 1.9201 0.547812132515262
6649 3 34 7 28 84 38 white 1.82291 0.520083440697566
6650 3 37 8 54 93 35 white 1.66886 0.476132365746274
6651 7 47 7 NA 87 38 white 1.82291 0.520083440697566
6652 5 14 7 6 36 49 white 1.89944 0.541917752713291
6653 3 44 5 21 NA 40 white 1.74656 0.49830048339454
6654 3 14 3 6 9 51 white 0.6351 0.181196544638531
6655 2 23 8 23 45 62 white 2.51319 0.717023057817838
6656 5 58 6 44 44 44 white 1.88682 0.538317216745194
6657 2 50 4 7 13 43 white 1.78482 0.509216212882605
6658 3 NA 5 19 17 27 white 1.8222 0.519880874886365
6659 NA 26 4 26 9 32 white 1.84998 0.52780661887953
6660 3 6 5 14 44 39 white 1.86309 0.53154695378775
6661 2 18 4 16 7 25 white 1.71898 0.490431800193263
6662 3 14 4 17 21 36 white 1.60309 0.457367924334093
6663 3 61 5 19 19 64 white 2.16685 0.618210884506378
6664 6 61 6 67 61 27 white 1.71977 0.490657190321219
6665 3 14 6 72 16 51 white 1.48455 0.423547992982414
6666 4 17 3 7 27 38 white 1.75737 0.501384619196055
6667 2 7 4 10 15 43 white 1.51531 0.4323239427747
6668 NA 40 4 6 44 39 white 1.62924 0.464828622873374
6669 3 33 3 31 82 64 white 1.62185 0.462720226613134
6670 0 17 4 6 23 40 white 1.42864 0.407596648610283
6671 NA NA 4 6 18 38 white 2.81699 0.803698400694843
6672 2 NA 4 14 14 36 white 2.81699 0.803698400694843
6673 6 44 2 2 17 51 white 1.67702 0.478460446055281
6674 2 NA 6 12 12 21 white 2.02509 0.577766195216568
6675 1 14 2 17 11 49 negro 2.07446 0.59185165169398
6676 2 9 6 3 53 32 negro 1.76411 0.503307567882662
6677 6 17 8 44 84 32 white 1.55936 0.444891582187906
6678 1 36 4 36 49 51 white 1.7281 0.49303377230333
6679 5 50 6 42 82 28 white 1.65593 0.472443385550751
6680 7 33 5 41 60 63 white 1.56237 0.445750347105812
6681 3 39 3 37 44 56 white 1.56237 0.445750347105812
6682 5 NA 4 39 28 57 white 1.57119 0.448266728028048
6683 5 NA 4 3 15 60 white 1.7054 0.486557372424107
6684 5 44 6 NA 39 20 white 2.15371 0.614461990479373
6685 3 33 5 67 79 43 white 1.67534 0.477981135403426
6686 3 16 3 24 19 33 white 1.58607 0.452512050944472
6687 3 19 5 49 86 34 white 1.73432 0.494808362931029
6688 2 15 4 11 12 40 white 1.71111 0.488186458032493
6689 4 14 4 7 60 42 white 1.67534 0.477981135403426
6690 4 22 5 22 27 29 white 2.04647 0.583865993869334
6691 1 16 5 8 17 48 white 1.72528 0.492229215137717
6692 NA 14 2 17 NA 64 white 1.75836 0.501667070115898
6693 1 NA 4 44 44 61 white 7.074 2.01824020905836
6694 NA NA 3 3 15 48 white 1.72528 0.492229215137717
6695 3 NA 5 15 53 39 white 1.78714 0.509878118068499
6696 4 34 5 19 31 52 white 6.91791 1.97370711402982
6697 4 19 5 8 16 33 white 1.58478 0.452144008836799
6698 2 19 5 NA 17 49 white 1.72528 0.492229215137717
6699 5 17 6 NA NA 20 white 7.97433 2.27510792285841
6700 5 44 5 24 17 22 white 2.04385 0.583118497495609
6701 1 14 1 17 16 51 white 1.72528 0.492229215137717
6702 NA 44 4 33 33 51 white 1.72528 0.492229215137717
6703 2 18 4 17 62 37 white 1.56357 0.446092711857137
6704 6 33 4 27 26 25 white 1.82453 0.520545633111854
6705 1 NA 5 24 27 32 white 1.58478 0.452144008836799
6706 3 NA 4 25 25 25 white 1.82453 0.520545633111854
6707 1 NA 3 9 15 51 white 7.28449 2.07829383948029
6708 0 14 1 15 17 48 negro 3.77729 1.07767579294233
6709 NA 7 1 7 11 27 negro 1.73214 0.494186400299456
6710 1 34 8 39 28 56 white 1.63466 0.466374970333523
6711 3 33 3 6 22 61 white 1.61407 0.460500561808713
6712 5 21 4 21 61 44 white 1.43535 0.409511038178106
6713 3 5 3 22 22 42 white 1.47525 0.420894666159648
6714 2 37 6 17 11 23 white 1.73441 0.494834040287379
6715 0 7 6 40 40 36 white 1.47525 0.420894666159648
6716 1 36 6 19 44 43 white 1.58616 0.452537728300822
6717 5 40 8 72 72 32 white 1.51821 0.433151324257068
6718 2 14 3 10 66 60 white 1.55255 0.442948662224139
6719 5 26 5 26 NA 23 white 1.48588 0.423927447248465
6720 7 60 6 44 NA 20 white 1.82183 0.519775312421374
6721 5 33 5 82 17 23 white 1.47756 0.421553718305948
6722 4 14 4 7 8 23 negro 2.37869 0.678649675273542
6723 3 18 3 44 44 48 white 1.59151 0.454064104483811
6724 0 23 4 19 53 48 white 1.51705 0.432820371664121
6725 4 47 5 44 14 54 white 1.54527 0.440871649399437
6726 5 15 5 44 27 20 white 1.89515 0.540693798727305
6727 3 9 5 44 44 50 white 1.61532 0.460857191758009
6728 4 15 5 44 31 31 white 1.63553 0.466623184778234
6729 2 16 3 6 NA 53 white 1.56032 0.445165473988966
6730 NA NA 2 NA 15 34 white 1.76143 0.50254295327137
6731 5 47 7 39 70 34 white 1.72988 0.493541613351128
6732 6 72 6 66 82 45 white 1.59794 0.455898608942991
6733 4 59 6 62 62 28 white 1.69511 0.483621594681499
6734 2 53 3 24 15 31 white 1.58607 0.452512050944472
6735 0 11 2 16 NA 64 white 1.7054 0.486557372424107
6736 NA 21 3 12 60 58 white 1.73476 0.494933896673182
6737 0 16 2 17 22 59 white 1.74659 0.498309042513323
6738 1 14 3 17 21 51 white 1.80233 0.51421188521235
6739 3 33 6 24 NA 22 white 1.99018 0.567806233992617
6740 0 14 1 17 7 53 negro 1.58598 0.452486373588123
6741 5 19 4 24 24 26 other 1.5903 0.453718886692892
6742 3 16 7 84 87 27 negro 2.02074 0.576525122993016
6743 0 14 2 3 60 53 white 1.67564 0.478066726591258
6744 2 14 3 37 62 61 white 1.7741 0.506157754437439
6745 2 NA 5 39 39 48 white 1.90299 0.542930581769293
6746 0 37 5 37 68 41 white 1.56484 0.446455047885622
6747 NA 38 3 38 60 57 white 1.74659 0.498309042513323
6748 0 36 3 3 NA 59 white 1.58957 0.453510614802503
6749 3 6 4 6 79 52 white 7.59618 2.16722023059725
6750 6 79 7 72 79 39 white 1.86527 0.532168916419323
6751 3 NA 7 78 79 39 white 1.56357 0.446092711857137
6752 5 79 6 50 9 33 white 1.58647 0.452626172528247
6753 3 31 5 26 77 40 white 1.86527 0.532168916419323
6754 3 16 8 67 72 51 white 6.34573 1.81046189451907
6755 6 79 7 44 78 39 white 7.62033 2.17411032121766
6756 5 59 7 62 65 41 white 1.86527 0.532168916419323
6757 3 53 7 27 79 35 white 1.56524 0.446569169469397
6758 3 NA 3 36 53 40 white 1.80482 0.514922292071348
6759 4 65 6 44 84 61 white 1.53979 0.439308183701721
6760 6 51 5 61 10 23 white 6.23857 1.77988872222579
6761 NA 14 4 14 8 59 white 1.61407 0.460500561808713
6762 7 79 6 11 44 24 white 6.02169 1.71801199950306
6763 3 15 3 NA 9 39 white 6.84768 1.95367021695855
6764 5 NA 5 24 12 29 white 1.78375 0.508910937646007
6765 1 10 5 7 40 26 white 1.443 0.4116936134678
6766 5 65 4 23 26 32 white 1.45328 0.414626538170814
6767 3 NA 4 27 NA 46 white 6.54455 1.86718602773437
6768 1 14 3 6 12 50 white 1.52416 0.434848882815719
6769 1 3 4 6 21 49 white 1.59677 0.45556480331045
6770 3 14 4 6 17 27 white 1.56047 0.445208269582882
6771 1 32 5 44 17 23 white 1.58191 0.451325186473214
6772 2 37 8 NA NA 23 white 1.82183 0.519775312421374
6773 2 7 5 15 82 35 white 2.86767 0.818157605359118
6774 7 47 7 47 82 28 white 2.8844 0.822930740600501
6775 3 56 6 44 27 42 white 2.95049 0.841786479279702
6776 3 14 3 6 23 50 white 1.58337 0.451741730253992
6777 0 14 4 12 10 32 other 1.53523 0.438007197646688
6778 3 22 3 15 15 52 white 1.59794 0.455898608942991
6779 3 14 5 6 19 26 white 1.7039 0.486129416484951
6780 1 18 4 44 18 51 white 1.56032 0.445165473988966
6781 7 72 5 19 10 22 white 1.69304 0.483031015485464
6782 2 NA 4 39 21 49 white 1.59794 0.455898608942991
6783 5 39 6 39 69 24 white 3.36711 0.960649814860405
6784 3 26 5 24 19 26 white 3.38872 0.966815233423842
6785 NA 29 2 32 18 59 white 3.1146 0.888607712062932
6786 1 14 5 5 33 41 white 3.14571 0.897483518241021
6787 8 52 5 23 66 43 white 3.14571 0.897483518241021
6788 4 61 4 33 33 20 white 3.36711 0.960649814860405
6789 5 61 7 27 44 23 white 3.36711 0.960649814860405
6790 3 79 7 44 44 57 white 1.65748 0.472885606687879
6791 3 14 4 7 18 23 white 1.85448 0.529090486696997
6792 NA 47 4 6 18 49 white 1.87908 0.53610896409915
6793 3 61 8 72 65 43 white 1.59916 0.456246679773505
6794 2 14 8 14 65 32 white 1.58607 0.452512050944472
6795 8 92 8 92 92 27 white 1.66596 0.475304984263906
6796 6 85 8 74 59 51 white 1.67564 0.478066726591258
6797 7 22 8 84 84 40 white 1.56651 0.446931505497882
6798 2 52 4 28 18 62 white 3.38965 0.967080566106118
6799 3 14 4 17 27 31 white 1.8532 0.528725297628917
6800 5 19 8 72 NA 31 white 1.58647 0.452626172528247
6801 1 45 5 15 68 41 white 1.86527 0.532168916419323
6802 3 14 3 27 21 52 white 1.63845 0.46745627233979
6803 2 19 5 28 40 35 white 1.56524 0.446569169469397
6804 3 53 8 72 72 25 white 1.82435 0.520494278399155
6805 3 NA 4 26 33 29 white 2.05637 0.586690503067762
6806 NA 43 2 25 7 33 white 2.03808 0.581472293649656
6807 NA 90 7 33 82 57 white 1.6968 0.484103758372948
6808 5 59 5 39 49 37 white 3.04694 0.869304046167415
6809 5 59 5 59 85 49 white 3.57625 1.02031828493709
6810 3 32 5 22 65 37 white 1.86527 0.532168916419323
6811 3 19 5 7 50 30 white 1.85216 0.528428581511102
6812 NA 14 4 22 44 57 white 1.58957 0.453510614802503
6813 3 14 6 34 21 41 white 1.56357 0.446092711857137
6814 3 70 7 15 45 35 white 1.56524 0.446569169469397
6815 5 50 7 39 65 35 white 1.75737 0.501384619196055
6816 5 39 5 NA 51 38 white 1.75737 0.501384619196055
6817 5 79 8 50 65 30 white 1.74502 0.497861115297007
6818 3 NA 5 16 61 34 white 1.78121 0.508186265589037
6819 4 14 3 19 44 55 white 1.60966 0.459242371347595
6820 3 15 6 36 84 39 white 1.75737 0.501384619196055
6821 3 51 8 47 82 44 white 1.58616 0.452537728300822
6822 8 52 5 47 45 29 white 1.44219 0.411462517260656
6823 5 19 5 NA 7 48 white 1.6151 0.460794424886933
6824 3 33 4 NA 16 49 white 1.63267 0.465807215454244
6825 3 14 5 27 62 47 white 1.65859 0.473202294082854
6826 5 70 5 13 66 37 white 1.43535 0.409511038178106
6827 2 14 5 19 22 25 white 1.43559 0.409579511128371
6828 6 14 5 19 17 24 white 1.97153 0.562485315149114
6829 6 14 4 17 62 20 white 1.97153 0.562485315149114
6830 2 14 5 14 9 26 white 1.443 0.4116936134678
6831 3 18 6 9 11 26 white 1.443 0.4116936134678
6832 8 40 5 7 44 31 white 1.45482 0.415065906268347
6833 3 33 5 31 19 26 white 1.49542 0.426649247021495
6834 3 NA 4 21 67 45 white 1.63267 0.465807215454244
6835 5 65 6 19 62 28 white 1.44219 0.411462517260656
6836 4 15 4 15 15 43 white 1.51404 0.431961606746215
6837 1 14 8 9 92 29 white 1.51901 0.433379567424618
6838 1 44 5 31 32 49 white 1.70115 0.485344830596499
6839 0 15 4 16 17 46 white 1.68182 0.479829905060579
6840 5 NA 8 17 NA 38 white 1.62176 0.462694549256784
6841 5 58 6 NA NA 21 white 1.9189 0.547469767763938
6842 3 16 7 13 87 40 white 1.62176 0.462694549256784
6843 4 NA 7 22 86 42 white 1.59469 0.454971371074821
6844 3 22 7 72 72 23 white 1.69761 0.484334854580092
6845 5 44 5 44 9 56 white 1.51992 0.433639194027705
6846 NA NA 5 7 33 55 white 1.52851 0.43608995503927
6847 NA 10 4 16 22 54 white 1.56032 0.445165473988966
6848 3 66 5 19 59 47 white 1.59794 0.455898608942991
6849 4 14 6 32 44 49 white 1.59151 0.454064104483811
6850 6 92 4 52 17 26 white 1.69436 0.483407616711921
6851 0 6 3 6 NA 63 white 1.42591 0.406817768801019
6852 4 7 5 39 65 49 white 1.61532 0.460857191758009
6853 2 14 6 7 50 56 white 1.51992 0.433639194027705
6854 2 NA 2 17 6 44 white 1.58093 0.451045588592966
6855 1 14 5 14 49 39 white 1.52283 0.434469428549667
6856 3 19 5 44 85 22 white 1.63185 0.465573266207505
6857 5 15 5 39 67 39 white 1.48545 0.423804766545907
6858 3 18 4 11 17 23 white 1.6709 0.476714385823525
6859 NA 14 3 17 12 43 white 1.49564 0.426712013892571
6860 4 84 5 26 79 33 white 1.51593 0.432500831229551
6861 3 11 3 11 16 35 white 1.48702 0.424252693762223
6862 2 NA 2 25 NA 62 white 1.76501 0.503564341446155
6863 2 15 2 6 NA 56 white 1.77524 0.506483000951197
6864 NA 6 3 7 10 61 white 1.69482 0.483538856533262
6865 2 NA 5 39 18 58 white 1.7725 0.50570126810234
6866 5 39 5 8 8 35 white 2.96356 0.845515402029545
6867 2 19 2 7 NA 62 white 1.76501 0.503564341446155
6868 5 22 5 44 44 32 white 1.58607 0.452512050944472
6869 3 14 6 6 15 34 white 1.58607 0.452512050944472
6870 4 58 5 16 79 33 white 1.58607 0.452512050944472
6871 3 27 5 26 44 41 white 1.59916 0.456246679773505
6872 3 14 6 6 54 44 white 1.56484 0.446455047885622
6873 4 15 6 78 39 36 white 1.71111 0.488186458032493
6874 3 61 5 33 53 37 white 1.63943 0.467735870220039
6875 3 24 5 11 32 42 white 1.71111 0.488186458032493
6876 1 33 6 51 49 46 white 1.68655 0.481179392788717
6877 5 43 5 6 78 30 white 1.6923 0.48281989055548
6878 3 49 3 6 14 53 white 1.72217 0.491341919823868
6879 5 14 5 31 80 24 white 1.66482 0.474979737750148
6880 3 72 6 12 79 46 white 1.72528 0.492229215137717
6881 6 79 6 NA NA 21 white 1.88866 0.538842176030558
6882 6 79 6 44 85 55 white 1.6968 0.484103758372948
6883 7 93 8 93 93 40 white 1.86527 0.532168916419323
6884 6 76 6 39 62 50 white 1.72528 0.492229215137717
6885 NA 14 3 6 22 56 white 1.6968 0.484103758372948
6886 NA 18 2 9 20 56 white 1.58957 0.453510614802503
6887 2 6 3 11 NA 58 white 1.58957 0.453510614802503
6888 2 19 5 44 17 34 white 2.03808 0.581472293649656
6889 3 14 2 2 3 55 white 1.58957 0.453510614802503
6890 0 14 3 39 17 52 white 1.73428 0.494796950772652
6891 2 3 3 17 44 56 white 1.70849 0.487438961658768
6892 2 22 8 80 84 43 white 1.80482 0.514922292071348
6893 6 70 7 78 81 32 white 1.8532 0.528725297628917
6894 6 NA 8 65 84 47 white 1.81689 0.518365910861754
6895 5 61 6 17 78 49 white 1.73428 0.494796950772652
6896 3 59 6 44 NA 45 white 1.74404 0.497581517416758
6897 7 18 6 28 50 34 white 1.58478 0.452144008836799
6898 4 49 5 13 NA 26 white 1.81431 0.517629826646406
6899 3 76 8 44 65 31 white 1.58478 0.452144008836799
6900 7 90 8 96 96 27 white 1.82435 0.520494278399155
6901 7 84 6 40 39 29 white 1.82435 0.520494278399155
6902 7 NA 5 60 79 35 white 1.56357 0.446092711857137
6903 3 14 8 72 64 30 white 1.85216 0.528428581511102
6904 6 82 7 82 82 29 white 1.82435 0.520494278399155
6905 1 37 6 44 65 33 white 1.58478 0.452144008836799
6906 3 9 5 17 70 30 white 1.85216 0.528428581511102
6907 6 14 7 68 50 26 white 1.82435 0.520494278399155
6908 3 50 5 51 39 40 white 1.80482 0.514922292071348
6909 4 18 7 53 79 34 white 1.46202 0.417120094776295
6910 4 36 7 3 84 36 white 1.56357 0.446092711857137
6911 8 59 6 7 82 27 white 1.82435 0.520494278399155
6912 3 14 5 7 27 31 white 1.58647 0.452626172528247
6913 3 61 7 66 66 35 white 1.86527 0.532168916419323
6914 5 47 6 79 NA 59 white 1.69893 0.484711455806549
6915 3 34 5 34 NA 23 white 1.56901 0.447644765396475
6916 6 51 4 10 15 46 white 1.6151 0.460794424886933
6917 4 14 3 14 7 35 white 1.4979 0.4273568008409
6918 NA NA 4 NA 6 36 negro 2.38309 0.679905012695066
6919 2 14 3 20 10 33 negro 1.40482 0.40080070829649
6920 3 39 4 22 8 39 negro 1.55107 0.442526412364172
6921 6 19 4 15 16 47 negro 1.46288 0.417365456181411
6922 6 52 4 11 4 52 negro 1.55512 0.443681893399893
6923 1 12 3 16 6 38 white 1.47525 0.420894666159648
6924 1 32 4 11 15 40 white 1.53973 0.439291065464155
6925 4 14 2 15 4 49 negro 1.53519 0.437995785488311
6926 NA 14 2 9 27 63 white 1.57897 0.450486392832469
6927 NA 6 3 6 13 36 white 1.43535 0.409511038178106
6928 2 15 3 44 79 58 white 1.63466 0.466374970333523
6929 3 14 4 16 60 49 white 1.58485 0.452163980113959
6930 3 39 5 27 76 44 white 1.60437 0.457733113402172
6931 NA 14 3 6 51 58 white 1.57897 0.450486392832469
6932 3 84 6 84 NA 25 white 1.44219 0.411462517260656
